Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,JuJu Smith-Schuster (15355846),JuJu Smith-Schuster,15355846,WR/FLEX,6500,DEN@PIT 09/20/2020 01:00PM ET,PIT,9.77
WR,Stefon Diggs (15355844),Stefon Diggs,15355844,WR/FLEX,6500,BUF@MIA 09/20/2020 01:00PM ET,BUF,14.62
RB,Austin Ekeler (15355608),Austin Ekeler,15355608,RB/FLEX,6500,KC@LAC 09/20/2020 04:25PM ET,LAC,20.19
RB,Raheem Mostert (15355610),Raheem Mostert,15355610,RB/FLEX,6400,SF@NYJ 09/20/2020 01:00PM ET,SF,12.66
WR,Allen Robinson II (15355850),Allen Robinson II,15355850,WR/FLEX,6400,NYG@CHI 09/20/2020 01:00PM ET,CHI,16.49
WR,Robert Woods (15355852),Robert Woods,15355852,WR/FLEX,6400,LAR@PHI 09/20/2020 01:00PM ET,LAR,16.13
WR,Mike Evans (15355848),Mike Evans,15355848,WR/FLEX,6400,CAR@TB 09/20/2020 01:00PM ET,TB,18.59
QB,Deshaun Watson (15355531),Deshaun Watson,15355531,QB,6400,BAL@HOU 09/20/2020 04:25PM ET,HOU,24.15
WR,DJ Moore (15355856),DJ Moore,15355856,WR/FLEX,6300,CAR@TB 09/20/2020 01:00PM ET,CAR,16.23
QB,Ben Roethlisberger (15355532),Ben Roethlisberger,15355532,QB,6300,DEN@PIT 09/20/2020 01:00PM ET,PIT,6.87
WR,Amari Cooper (15355854),Amari Cooper,15355854,WR/FLEX,6300,ATL@DAL 09/20/2020 01:00PM ET,DAL,16.16
WR,Will Fuller V (15355858),Will Fuller V,15355858,WR/FLEX,6300,BAL@HOU 09/20/2020 04:25PM ET,HOU,12.82
TE,Mark Andrews (15356182),Mark Andrews,15356182,TE/FLEX,6300,BAL@HOU 09/20/2020 04:25PM ET,BAL,13.88
QB,Matthew Stafford (15355533),Matthew Stafford,15355533,QB,6200,DET@GB 09/20/2020 01:00PM ET,DET,23.32
WR,Kenny Golladay (15355860),Kenny Golladay,15355860,WR/FLEX,6200,DET@GB 09/20/2020 01:00PM ET,DET,16.5
WR,Marquise Brown (15355862),Marquise Brown,15355862,WR/FLEX,6200,BAL@HOU 09/20/2020 04:25PM ET,BAL,11.47
WR,A.J. Brown (15355864),A.J. Brown,15355864,WR/FLEX,6100,JAX@TEN 09/20/2020 01:00PM ET,TEN,12.86
RB,Todd Gurley II (15355612),Todd Gurley II,15355612,RB/FLEX,6100,ATL@DAL 09/20/2020 01:00PM ET,ATL,14.76
QB,Kyler Murray (15355534),Kyler Murray,15355534,QB,6100,WAS@ARI 09/20/2020 04:05PM ET,ARI,19.64
QB,Carson Wentz (15355535),Carson Wentz,15355535,QB,6000,LAR@PHI 09/20/2020 01:00PM ET,PHI,17.94
RB,Miles Sanders (15355614),Miles Sanders,15355614,RB/FLEX,6000,LAR@PHI 09/20/2020 01:00PM ET,PHI,13.73
WR,DJ Chark Jr. (15355866),DJ Chark Jr.,15355866,WR/FLEX,6000,JAX@TEN 09/20/2020 01:00PM ET,JAX,15.65
WR,Courtland Sutton (15355868),Courtland Sutton,15355868,WR/FLEX,6000,DEN@PIT 09/20/2020 01:00PM ET,DEN,14.28
WR,John Brown (15355870),John Brown,15355870,WR/FLEX,6000,BUF@MIA 09/20/2020 01:00PM ET,BUF,14.97
QB,Ryan Tannehill (15355538),Ryan Tannehill,15355538,QB,5900,JAX@TEN 09/20/2020 01:00PM ET,TEN,19.03
QB,Kirk Cousins (15355536),Kirk Cousins,15355536,QB,5900,MIN@IND 09/20/2020 01:00PM ET,MIN,16.99
QB,Philip Rivers (15355537),Philip Rivers,15355537,QB,5900,MIN@IND 09/20/2020 01:00PM ET,IND,17.66
WR,DeVante Parker (15355872),DeVante Parker,15355872,WR/FLEX,5900,BUF@MIA 09/20/2020 01:00PM ET,MIA,16.14
RB,Kenyan Drake (15355616),Kenyan Drake,15355616,RB/FLEX,5900,WAS@ARI 09/20/2020 04:05PM ET,ARI,16.01
WR,Terry McLaurin (15355874),Terry McLaurin,15355874,WR/FLEX,5900,WAS@ARI 09/20/2020 04:05PM ET,WAS,14.35
QB,Daniel Jones (15355542),Daniel Jones,15355542,QB,5800,NYG@CHI 09/20/2020 01:00PM ET,NYG,19.46
QB,Jared Goff (15355541),Jared Goff,15355541,QB,5800,LAR@PHI 09/20/2020 01:00PM ET,LAR,17.91
QB,Gardner Minshew II (15355540),Gardner Minshew II,15355540,QB,5800,JAX@TEN 09/20/2020 01:00PM ET,JAX,17.73
QB,Teddy Bridgewater (15355539),Teddy Bridgewater,15355539,QB,5800,CAR@TB 09/20/2020 01:00PM ET,CAR,10.61
RB,David Johnson (15355618),David Johnson,15355618,RB/FLEX,5800,BAL@HOU 09/20/2020 04:25PM ET,HOU,10.96
WR,Marvin Jones Jr. (15355880),Marvin Jones Jr.,15355880,WR/FLEX,5700,DET@GB 09/20/2020 01:00PM ET,DET,15.38
QB,Jimmy Garoppolo (15355543),Jimmy Garoppolo,15355543,QB,5700,SF@NYJ 09/20/2020 01:00PM ET,SF,15.60
RB,Malcolm Brown (15355622),Malcolm Brown,15355622,RB/FLEX,5700,LAR@PHI 09/20/2020 01:00PM ET,LAR,4.22
RB,Jonathan Taylor (15355620),Jonathan Taylor,15355620,RB/FLEX,5700,MIN@IND 09/20/2020 01:00PM ET,IND,0
WR,T.Y. Hilton (15355876),T.Y. Hilton,15355876,WR/FLEX,5700,MIN@IND 09/20/2020 01:00PM ET,IND,12.51
WR,Keenan Allen (15355878),Keenan Allen,15355878,WR/FLEX,5700,KC@LAC 09/20/2020 04:25PM ET,LAC,16.72
RB,David Montgomery (15355624),David Montgomery,15355624,RB/FLEX,5600,NYG@CHI 09/20/2020 01:00PM ET,CHI,11.15
TE,Zach Ertz (15356184),Zach Ertz,15356184,TE/FLEX,5600,LAR@PHI 09/20/2020 01:00PM ET,PHI,14.12
WR,Michael Gallup (15355882),Michael Gallup,15355882,WR/FLEX,5600,ATL@DAL 09/20/2020 01:00PM ET,DAL,16.05
QB,Mitchell Trubisky (15355544),Mitchell Trubisky,15355544,QB,5500,NYG@CHI 09/20/2020 01:00PM ET,CHI,14.72
WR,Sterling Shepard (15355884),Sterling Shepard,15355884,WR/FLEX,5500,NYG@CHI 09/20/2020 01:00PM ET,NYG,14.78
WR,Jamison Crowder (15355886),Jamison Crowder,15355886,WR/FLEX,5400,SF@NYJ 09/20/2020 01:00PM ET,NYJ,12.36
WR,Alshon Jeffery (15355888),Alshon Jeffery,15355888,WR/FLEX,5400,LAR@PHI 09/20/2020 01:00PM ET,PHI,12.52
QB,Drew Lock (15355545),Drew Lock,15355545,QB,5400,DEN@PIT 09/20/2020 01:00PM ET,DEN,15
RB,Mark Ingram II (15355626),Mark Ingram II,15355626,RB/FLEX,5400,BAL@HOU 09/20/2020 04:25PM ET,BAL,16.29
WR,Allen Lazard (15355890),Allen Lazard,15355890,WR/FLEX,5300,DET@GB 09/20/2020 01:00PM ET,GB,6.27
TE,Evan Engram (15356186),Evan Engram,15356186,TE/FLEX,5300,NYG@CHI 09/20/2020 01:00PM ET,NYG,14.42
RB,Nyheim Hines (15355628),Nyheim Hines,15355628,RB/FLEX,5300,MIN@IND 09/20/2020 01:00PM ET,IND,7.43
QB,Tyrod Taylor (15355546),Tyrod Taylor,15355546,QB,5300,KC@LAC 09/20/2020 04:25PM ET,LAC,0.75
TE,T.J. Hockenson (15356188),T.J. Hockenson,15356188,TE/FLEX,5200,DET@GB 09/20/2020 01:00PM ET,DET,6.98
RB,Le'Veon Bell (15355632),Le'Veon Bell,15355632,RB/FLEX,5200,SF@NYJ 09/20/2020 01:00PM ET,NYJ,14.4
WR,Anthony Miller (15355894),Anthony Miller,15355894,WR/FLEX,5200,NYG@CHI 09/20/2020 01:00PM ET,CHI,8.41
RB,Ronald Jones II (15355636),Ronald Jones II,15355636,RB/FLEX,5200,CAR@TB 09/20/2020 01:00PM ET,TB,10.71
WR,Robby Anderson (15355892),Robby Anderson,15355892,WR/FLEX,5200,CAR@TB 09/20/2020 01:00PM ET,CAR,10.71
RB,Melvin Gordon III (15355634),Melvin Gordon III,15355634,RB/FLEX,5200,DEN@PIT 09/20/2020 01:00PM ET,DEN,15.57
QB,Ryan Fitzpatrick (15355547),Ryan Fitzpatrick,15355547,QB,5200,BUF@MIA 09/20/2020 01:00PM ET,MIA,17.90
QB,Tua Tagovailoa (15355548),Tua Tagovailoa,15355548,QB,5200,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
RB,Devin Singletary (15355630),Devin Singletary,15355630,RB/FLEX,5200,BUF@MIA 09/20/2020 01:00PM ET,BUF,13.18
QB,Sam Darnold (15355550),Sam Darnold,15355550,QB,5100,SF@NYJ 09/20/2020 01:00PM ET,NYJ,16.24
WR,DeSean Jackson (15355896),DeSean Jackson,15355896,WR/FLEX,5100,LAR@PHI 09/20/2020 01:00PM ET,PHI,13.3
RB,Phillip Lindsay (15355638),Phillip Lindsay,15355638,RB/FLEX,5100,DEN@PIT 09/20/2020 01:00PM ET,DEN,12.73
QB,Dwayne Haskins Jr. (15355549),Dwayne Haskins Jr.,15355549,QB,5100,WAS@ARI 09/20/2020 04:05PM ET,WAS,9.52
QB,Justin Herbert (15355551),Justin Herbert,15355551,QB,5100,KC@LAC 09/20/2020 04:25PM ET,LAC,0
TE,Hunter Henry (15356190),Hunter Henry,15356190,TE/FLEX,5100,KC@LAC 09/20/2020 04:25PM ET,LAC,12.85
RB,J.K. Dobbins (15355640),J.K. Dobbins,15355640,RB/FLEX,5100,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
QB,Chase Daniel (15355554),Chase Daniel,15355554,QB,5000,DET@GB 09/20/2020 01:00PM ET,DET,9.33
WR,Deebo Samuel (15355898),Deebo Samuel,15355898,WR/FLEX,5000,SF@NYJ 09/20/2020 01:00PM ET,SF,12.89
QB,Nick Foles (15355553),Nick Foles,15355553,QB,5000,NYG@CHI 09/20/2020 01:00PM ET,CHI,10.44
WR,Darius Slayton (15355900),Darius Slayton,15355900,WR/FLEX,5000,NYG@CHI 09/20/2020 01:00PM ET,NYG,12.57
RB,Boston Scott (15355644),Boston Scott,15355644,RB/FLEX,5000,LAR@PHI 09/20/2020 01:00PM ET,PHI,8.81
TE,Dallas Goedert (15356192),Dallas Goedert,15356192,TE/FLEX,5000,LAR@PHI 09/20/2020 01:00PM ET,PHI,10.06
QB,Andy Dalton (15355552),Andy Dalton,15355552,QB,5000,ATL@DAL 09/20/2020 01:00PM ET,DAL,17.97
QB,Jacoby Brissett (15355555),Jacoby Brissett,15355555,QB,5000,MIN@IND 09/20/2020 01:00PM ET,IND,15.84
RB,Marlon Mack (15355642),Marlon Mack,15355642,RB/FLEX,5000,MIN@IND 09/20/2020 01:00PM ET,IND,13.59
RB,D'Andre Swift (15355646),D'Andre Swift,15355646,RB/FLEX,4900,DET@GB 09/20/2020 01:00PM ET,DET,0
WR,Kendrick Bourne (15355906),Kendrick Bourne,15355906,WR/FLEX,4900,SF@NYJ 09/20/2020 01:00PM ET,SF,6.24
WR,Golden Tate (15355904),Golden Tate,15355904,WR/FLEX,4900,NYG@CHI 09/20/2020 01:00PM ET,NYG,14.2
QB,Jalen Hurts (15355559),Jalen Hurts,15355559,QB,4900,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
QB,Mason Rudolph (15355558),Mason Rudolph,15355558,QB,4900,DEN@PIT 09/20/2020 01:00PM ET,PIT,11.78
WR,Jerry Jeudy (15355908),Jerry Jeudy,15355908,WR/FLEX,4900,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
RB,Tony Pollard (15355648),Tony Pollard,15355648,RB/FLEX,4900,ATL@DAL 09/20/2020 01:00PM ET,DAL,6.41
QB,Alex Smith (15355556),Alex Smith,15355556,QB,4900,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
QB,Brett Hundley (15355557),Brett Hundley,15355557,QB,4900,WAS@ARI 09/20/2020 04:05PM ET,ARI,2.02
WR,Brandin Cooks (15355902),Brandin Cooks,15355902,WR/FLEX,4900,BAL@HOU 09/20/2020 04:25PM ET,HOU,8.61
WR,Danny Amendola (15355914),Danny Amendola,15355914,WR/FLEX,4800,DET@GB 09/20/2020 01:00PM ET,DET,9.97
RB,Tarik Cohen (15355650),Tarik Cohen,15355650,RB/FLEX,4800,NYG@CHI 09/20/2020 01:00PM ET,CHI,10.24
QB,Blaine Gabbert (15355561),Blaine Gabbert,15355561,QB,4800,CAR@TB 09/20/2020 01:00PM ET,TB,0
RB,Leonard Fournette (15355654),Leonard Fournette,15355654,RB/FLEX,4800,CAR@TB 09/20/2020 01:00PM ET,TB,17.96
QB,Matt Schaub (15355560),Matt Schaub,15355560,QB,4800,ATL@DAL 09/20/2020 01:00PM ET,ATL,6.32
WR,Russell Gage (15355912),Russell Gage,15355912,WR/FLEX,4800,ATL@DAL 09/20/2020 01:00PM ET,ATL,6.24
RB,Zack Moss (15355652),Zack Moss,15355652,RB/FLEX,4800,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
WR,Preston Williams (15355916),Preston Williams,15355916,WR/FLEX,4800,BUF@MIA 09/20/2020 01:00PM ET,MIA,11.48
WR,Sammy Watkins (15355910),Sammy Watkins,15355910,WR/FLEX,4800,KC@LAC 09/20/2020 04:25PM ET,KC,11.51
RB,Adrian Peterson (15355658),Adrian Peterson,15355658,RB/FLEX,4700,DET@GB 09/20/2020 01:00PM ET,DET,10.33
TE,Tyler Higbee (15356194),Tyler Higbee,15356194,TE/FLEX,4700,LAR@PHI 09/20/2020 01:00PM ET,LAR,11.49
QB,Will Grier (15355563),Will Grier,15355563,QB,4700,CAR@TB 09/20/2020 01:00PM ET,CAR,3.16
WR,Curtis Samuel (15355922),Curtis Samuel,15355922,WR/FLEX,4700,CAR@TB 09/20/2020 01:00PM ET,CAR,10.73
WR,CeeDee Lamb (15355924),CeeDee Lamb,15355924,WR/FLEX,4700,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
RB,Jordan Howard (15355656),Jordan Howard,15355656,RB/FLEX,4700,BUF@MIA 09/20/2020 01:00PM ET,MIA,11.14
WR,Cole Beasley (15355918),Cole Beasley,15355918,WR/FLEX,4700,BUF@MIA 09/20/2020 01:00PM ET,BUF,12.45
WR,Steven Sims Jr. (15355920),Steven Sims Jr.,15355920,WR/FLEX,4700,WAS@ARI 09/20/2020 04:05PM ET,WAS,6.84
RB,Joshua Kelley (15355660),Joshua Kelley,15355660,RB/FLEX,4700,KC@LAC 09/20/2020 04:25PM ET,LAC,0
QB,AJ McCarron (15355562),AJ McCarron,15355562,QB,4700,BAL@HOU 09/20/2020 04:25PM ET,HOU,8.95
QB,Jordan Love (15355565),Jordan Love,15355565,QB,4600,DET@GB 09/20/2020 01:00PM ET,GB,0
WR,Marquez Valdes-Scantling (15355926),Marquez Valdes-Scantling,15355926,WR/FLEX,4600,DET@GB 09/20/2020 01:00PM ET,GB,4.94
RB,Darrell Henderson Jr. (15355664),Darrell Henderson Jr.,15355664,RB/FLEX,4600,LAR@PHI 09/20/2020 01:00PM ET,LAR,1.72
RB,Corey Clement (15355666),Corey Clement,15355666,RB/FLEX,4600,LAR@PHI 09/20/2020 01:00PM ET,PHI,-0.5
TE,Hayden Hurst (15356196),Hayden Hurst,15356196,TE/FLEX,4600,ATL@DAL 09/20/2020 01:00PM ET,ATL,5.42
QB,Kyle Allen (15355564),Kyle Allen,15355564,QB,4600,WAS@ARI 09/20/2020 04:05PM ET,WAS,15.88
RB,Chase Edmonds (15355662),Chase Edmonds,15355662,RB/FLEX,4600,WAS@ARI 09/20/2020 04:05PM ET,ARI,6.6
WR,Larry Fitzgerald (15355928),Larry Fitzgerald,15355928,WR/FLEX,4600,WAS@ARI 09/20/2020 04:05PM ET,ARI,11.52
QB,Joe Flacco (15355567),Joe Flacco,15355567,QB,4500,SF@NYJ 09/20/2020 01:00PM ET,NYJ,11.98
RB,Frank Gore (15355676),Frank Gore,15355676,RB/FLEX,4500,SF@NYJ 09/20/2020 01:00PM ET,NYJ,5.89
RB,Dion Lewis (15355674),Dion Lewis,15355674,RB/FLEX,4500,NYG@CHI 09/20/2020 01:00PM ET,NYG,3.76
RB,Cam Akers (15355668),Cam Akers,15355668,RB/FLEX,4500,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
RB,Benny Snell Jr. (15355672),Benny Snell Jr.,15355672,RB/FLEX,4500,DEN@PIT 09/20/2020 01:00PM ET,PIT,4.53
WR,Diontae Johnson (15355932),Diontae Johnson,15355932,WR/FLEX,4500,DEN@PIT 09/20/2020 01:00PM ET,PIT,10.32
TE,Blake Jarwin (15356198),Blake Jarwin,15356198,TE/FLEX,4500,ATL@DAL 09/20/2020 01:00PM ET,DAL,5.34
WR,Parris Campbell (15355930),Parris Campbell,15355930,WR/FLEX,4500,MIN@IND 09/20/2020 01:00PM ET,IND,5.59
QB,Matt Barkley (15355566),Matt Barkley,15355566,QB,4500,BUF@MIA 09/20/2020 01:00PM ET,BUF,4.98
RB,Matt Breida (15355670),Matt Breida,15355670,RB/FLEX,4500,BUF@MIA 09/20/2020 01:00PM ET,MIA,6.95
RB,Josh Adams (15355682),Josh Adams,15355682,RB/FLEX,4400,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0.4
QB,Mike Glennon (15355568),Mike Glennon,15355568,QB,4400,JAX@TEN 09/20/2020 01:00PM ET,JAX,2.62
RB,James Robinson (15355680),James Robinson,15355680,RB/FLEX,4400,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
TE,Noah Fant (15356200),Noah Fant,15356200,TE/FLEX,4400,DEN@PIT 09/20/2020 01:00PM ET,DEN,7.38
WR,Justin Jefferson (15355934),Justin Jefferson,15355934,WR/FLEX,4400,MIN@IND 09/20/2020 01:00PM ET,MIN,0
RB,Peyton Barber (15355678),Peyton Barber,15355678,RB/FLEX,4400,WAS@ARI 09/20/2020 04:05PM ET,WAS,7.34
WR,Randall Cobb (15355936),Randall Cobb,15355936,WR/FLEX,4400,BAL@HOU 09/20/2020 04:25PM ET,HOU,10.79
WR,Brandon Aiyuk (15355944),Brandon Aiyuk,15355944,WR/FLEX,4300,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Keelan Cole (15355942),Keelan Cole,15355942,WR/FLEX,4300,JAX@TEN 09/20/2020 01:00PM ET,JAX,4.92
TE,Eric Ebron (15356202),Eric Ebron,15356202,TE/FLEX,4300,DEN@PIT 09/20/2020 01:00PM ET,PIT,7.86
RB,Alexander Mattison (15355684),Alexander Mattison,15355684,RB/FLEX,4300,MIN@IND 09/20/2020 01:00PM ET,MIN,4.91
QB,Jake Fromm (15355570),Jake Fromm,15355570,QB,4300,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
RB,Myles Gaskin (15355688),Myles Gaskin,15355688,RB/FLEX,4300,BUF@MIA 09/20/2020 01:00PM ET,MIA,4.49
RB,Antonio Gibson (15355686),Antonio Gibson,15355686,RB/FLEX,4300,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Christian Kirk (15355938),Christian Kirk,15355938,WR/FLEX,4300,WAS@ARI 09/20/2020 04:05PM ET,ARI,13.4
QB,Robert Griffin III (15355569),Robert Griffin III,15355569,QB,4300,BAL@HOU 09/20/2020 04:25PM ET,BAL,2.57
WR,Willie Snead IV (15355940),Willie Snead IV,15355940,WR/FLEX,4300,BAL@HOU 09/20/2020 04:25PM ET,BAL,6.28
RB,Jamaal Williams (15355690),Jamaal Williams,15355690,RB/FLEX,4200,DET@GB 09/20/2020 01:00PM ET,GB,9.64
RB,Jerick McKinnon (15355692),Jerick McKinnon,15355692,RB/FLEX,4200,SF@NYJ 09/20/2020 01:00PM ET,SF,0
WR,Greg Ward (15355950),Greg Ward,15355950,WR/FLEX,4200,LAR@PHI 09/20/2020 01:00PM ET,PHI,8.2
WR,Laviska Shenault Jr. (15355948),Laviska Shenault Jr.,15355948,WR/FLEX,4200,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
TE,Jonnu Smith (15356204),Jonnu Smith,15356204,TE/FLEX,4200,JAX@TEN 09/20/2020 01:00PM ET,TEN,6.45
WR,Mike Williams (15355946),Mike Williams,15355946,WR/FLEX,4200,KC@LAC 09/20/2020 04:25PM ET,LAC,11.15
QB,Tim Boyle (15355579),Tim Boyle,15355579,QB,4100,DET@GB 09/20/2020 01:00PM ET,GB,-0.03
QB,Nick Mullens (15355578),Nick Mullens,15355578,QB,4100,SF@NYJ 09/20/2020 01:00PM ET,SF,-0.3
QB,Colt McCoy (15355577),Colt McCoy,15355577,QB,4100,NYG@CHI 09/20/2020 01:00PM ET,NYG,5.28
QB,Nate Sudfeld (15355575),Nate Sudfeld,15355575,QB,4100,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
QB,John Wolford (15355576),John Wolford,15355576,QB,4100,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
WR,Jalen Reagor (15355956),Jalen Reagor,15355956,WR/FLEX,4100,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
QB,Logan Woodside (15355574),Logan Woodside,15355574,QB,4100,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
WR,Scotty Miller (15355958),Scotty Miller,15355958,WR/FLEX,4100,CAR@TB 09/20/2020 01:00PM ET,TB,4.06
TE,Rob Gronkowski (15356206),Rob Gronkowski,15356206,TE/FLEX,4100,CAR@TB 09/20/2020 01:00PM ET,TB,0
QB,Jeff Driskel (15355573),Jeff Driskel,15355573,QB,4100,DEN@PIT 09/20/2020 01:00PM ET,DEN,20.7
WR,James Washington (15355954),James Washington,15355954,WR/FLEX,4100,DEN@PIT 09/20/2020 01:00PM ET,PIT,9.17
QB,Sean Mannion (15355572),Sean Mannion,15355572,QB,4100,MIN@IND 09/20/2020 01:00PM ET,MIN,0.51
RB,J.D. McKissic (15355694),J.D. McKissic,15355694,RB/FLEX,4100,WAS@ARI 09/20/2020 04:05PM ET,WAS,5.24
QB,Chad Henne (15355571),Chad Henne,15355571,QB,4100,KC@LAC 09/20/2020 04:25PM ET,KC,0
WR,Miles Boykin (15355952),Miles Boykin,15355952,WR/FLEX,4100,BAL@HOU 09/20/2020 04:25PM ET,BAL,3.32
RB,AJ Dillon (15355810),AJ Dillon,15355810,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0
RB,Tyler Ervin (15355812),Tyler Ervin,15355812,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0.69
RB,Patrick Taylor (15355814),Patrick Taylor,15355814,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0
RB,John Lovett (15355816),John Lovett,15355816,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,GB,0
RB,Kerryon Johnson (15355818),Kerryon Johnson,15355818,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,11.12
RB,Ty Johnson (15355820),Ty Johnson,15355820,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,3.82
RB,Jonathan Williams (15355822),Jonathan Williams,15355822,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,5.16
RB,Bo Scarbrough (15355824),Bo Scarbrough,15355824,RB/FLEX,4000,DET@GB 09/20/2020 01:00PM ET,DET,7.37
QB,C.J. Beathard (15355589),C.J. Beathard,15355589,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,0
QB,James Morgan (15355590),James Morgan,15355590,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
QB,Mike White (15355591),Mike White,15355591,QB,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
RB,Tevin Coleman (15355802),Tevin Coleman,15355802,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,10.01
RB,Jeff Wilson Jr. (15355804),Jeff Wilson Jr.,15355804,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,4.54
RB,Kyle Juszczyk (15355806),Kyle Juszczyk,15355806,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,SF,4.23
RB,La'Mical Perine (15355808),La'Mical Perine,15355808,RB/FLEX,4000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
